tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment
5.70E+17,negative,1,Customer Service Issue,0.6599,American,,AChinRust,,0," @ AmericanAir would you like any additional details of my issue ?  Airport, flight, agent name ?  Or are you happy with this automated lip service ? ",,2/23/2015 17:34,,,0
5.69E+17,negative,1,Bad Flight,0.67,Southwest,,bjawalka,,0, @ SouthwestAir  does not work on my flight .  Just fyi . ,,2/20/2015 15:21,"San Antonio, TX",Central Time (US & Canada),0
5.69E+17,negative,1,Flight Booking Problems,0.6889,United,,majacgray,,0," @ united Marcus helped me  -  good agent, could not fix it .  Flight was listed on website, but ""unavailable""to book .  False advertising much ? ",,2/20/2015 17:50,"Brooklyn, NY",Eastern Time (US & Canada),0
5.68E+17,positive,1,,,United,,TravelRater,,0, @ united  - today the staff  @  MSP took customer service to a new level .  My father passed away last night  &  you helped me get home today !  Thanks,,2/18/2015 7:08,,,1
5.69E+17,negative,0.6444,Customer Service Issue,0.6444,United,,Jperez201,,0, @ united Booked 11 tix 1 month ago and now its about  $ 157 CHEAPER and customer service was useless .  What is up with that ?  ?  ? ,,2/20/2015 18:36,Rutgers Business School - NB,Eastern Time (US & Canada),0
5.70E+17,positive,1,,,Southwest,,brian_willie,,0," @ SouthwestAir it is not fun having a delay from Nashville to Las Vegas, but the crew at the gate C9 desk has been AWESOME !   # patience  # luvswa",,2/23/2015 14:28,"Franklin, TN",Eastern Time (US & Canada),1
5.70E+17,neutral,0.7152,,0,American,,GorillaChopper,,0, @ AmericanAir so whats the hold up on flight 4302 ? ,,2/23/2015 12:43,"Austin, TX. ",,1
5.70E+17,positive,1,,,Delta,,nickj1399,,0, @ JetBlue you guys operate a world class company and for that I thank you,,2/23/2015 12:36,,,1
5.69E+17,negative,1,Late Flight,1,Delta,,DestineMedia,,0, @ JetBlue I am curious to know how do you compensate for passengers missing engagements due to a two hour wait on the tar - mat to get to a gate,,2/21/2015 21:19,BB PIN:28AF78F4,Eastern Time (US & Canada),0
5.68E+17,positive,1,,,Southwest,,PaytonTaylor129,,1, @ SouthwestAir LUV Ya Too !  !  !  !   I will sing a song for you all when I finally get on that plane back to Nashville !  !  !   # LOVESOUTHWESTAIR,,2/17/2015 9:55,"Nashville, TN",Quito,1
5.70E+17,negative,1,Flight Attendant Complaints,0.6631,United,,mathardin,,0," @ united your gate attendant had some snobby remarks, your customer service is like playing poker with my sisters kids ! ",,2/22/2015 15:09,Corpus Christi,,0
5.70E+17,neutral,1,,,American,,SGMo_,,0, @ AmericanAir Do we get a class discount on your wifi ?  I will be flying your airlines at approx .  4 Am ? ,,2/23/2015 18:09,The Onion Land,Eastern Time (US & Canada),1
5.70E+17,negative,1,Late Flight,1,Delta,,BKWIL,,0, @ JetBlue three hours on s delayed flight staring a blank screen .  At least a heads up so you could download a movie,,2/23/2015 13:11,"Brooklyn, NY",Eastern Time (US & Canada),0
5.70E+17,negative,0.6484,Cancelled Flight,0.6484,United,,mgmcg16,,0, @ united now this ,,2/22/2015 15:17,,,0
5.70E+17,neutral,0.6837,,,Virgin America,,yvonnalynn,,0, @ VirginAmerica I did not today .  .  .  Must mean I need to take another trip ! ,,2/24/2015 11:15,Lets Play,Central Time (US & Canada),1
5.70E+17,neutral,1,,,American,,Joanna_Malek,,0," @ AmericanAir already did -  reply was ""sorry .  we believe this to be fair . "" as a journalist writing an article on my trip i will include this",,2/24/2015 2:08,,,1
5.68E+17,negative,1,Bad Flight,0.3527,US Airways,,SkylarSong,,0, @ USAirways  @ AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away .   # gooutofbusiness,,2/17/2015 22:07,Los Angeles,Pacific Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,1,United,,kayyywe,,0, @ united terrible service for military members and their families .   # ridiculous  # UnitedAirlines,,2/21/2015 7:01,,Eastern Time (US & Canada),0
5.70E+17,negative,1,Late Flight,1,United,,LukeXuanLiu,,1," @ united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft !  No heads up in advance !  !  ! ",,2/23/2015 8:50,,Atlantic Time (Canada),0
5.68E+17,negative,1,Flight Booking Problems,0.69,US Airways,,ScottPaterno,,0, @ USAirways How about moving my seats to where I bought them 4 months ago ?  This happens far too often .  .  . ,,2/19/2015 8:56,Central Pennsylvania,Atlantic Time (Canada),0
5.69E+17,positive,0.669,,,US Airways,,haskinsmindy,,0," @ USAirways yes, it is a domestic flight .  Thank you ! ",,2/19/2015 14:14,"Phoenix, AZ, USA",Pacific Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,Delta,,texdoh,,0," @ JetBlue cannot link my flight from last week to my TruBlue account and 1800 num is not answering .  . do not make me fly  @ Delta again, dont do it ! ",,2/24/2015 6:13,"iPhone: 40.955353,-73.813942",Central Time (US & Canada),0
5.69E+17,negative,1,Late Flight,1,United,,lskingdavis,,0, @ united On flight 1712 to Houston delayed duecto engine trouble .  Willl you hold my connection to Argentina at Houston since I am Late Flight now ? ,,2/19/2015 15:14,,,0
5.69E+17,negative,1,Customer Service Issue,0.6559,US Airways,,GatorGirl36,,0," @ USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",,2/21/2015 19:38,,Eastern Time (US & Canada),0
5.69E+17,negative,1,Late Flight,1,United,,blastedgtl,,1, @ united I really have a hard time believing that 4 planes in this terminal are all delayed for mechanical issues .   # whatgives  # dullessucks,,2/20/2015 5:56,,Quito,0
5.69E+17,negative,1,Customer Service Issue,0.704,United,,MeYoItsMe,,0, @ united WHAT ?  !  You all have zero concept of customer service .  Oh .  .  . and now my connection is delayed too ! ,,2/19/2015 17:33,,,0
5.70E+17,negative,1,Flight Attendant Complaints,0.6287,American,,MeganStephens74,,0, @ AmericanAir cost me 1 day of  # vacation  (  $ 350 )  and all I got was a rude woman tell me to go to another country and figure out how to get .  .  . ,,2/22/2015 20:30,"Philadelphia, PA",Atlantic Time (Canada),0
5.70E+17,positive,0.6891,,,United,,ShawnaNewman,,0, @ united thx for update,,2/24/2015 8:27,searching for coffee,Eastern Time (US & Canada),1
5.70E+17,negative,1,Late Flight,1,Southwest,,DrewDepo,,0, @ SouthwestAir prove it,,2/23/2015 14:35,KCMO,,0
5.70E+17,neutral,0.6476,,0,United,,JasonArbaugh,,0, @ united Why have airlines always told us they cannot open a cabin door once it has been closed ?   This plane has done it 3 times tonight . ,,2/22/2015 19:50,,,1
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,kathrynstwtr,,0," @ usairways trick for getting into your hold queue ?   I have been calling since Thursday and keep getting the ""call back Late Flightr"" message",,2/22/2015 5:41,Pittsburgh,Eastern Time (US & Canada),0
5.68E+17,negative,0.671,Customer Service Issue,0.3395,Delta,,MarissaBreton,,0, @ JetBlue only with  $ 70 upgrade .  Unsure why she cannot just switch someone around .  I called 24 hrs in advance for this reason . ,,2/18/2015 13:59,Boston,Eastern Time (US & Canada),0
5.69E+17,negative,1,Cancelled Flight,0.6715,Southwest,,amy_ginsburg,,0, @ SouthwestAir  reservation  ( FEHQNE )   21FEB15  |  DCA - RSW .  Want refund not credit for Cancelled Flightled flight please . ,,2/21/2015 14:36,"North Bethesda, MD",Atlantic Time (Canada),0
5.68E+17,neutral,0.7168,,,United,,vasm21,,0, @ united thanks,,2/18/2015 20:22,Panamﾃ｡,,1
5.68E+17,negative,0.701,Late Flight,0.701,United,,rabbijfranklin,,0," @ united  delayed about 8 hours because of missed connections due to mechanical issues on 1st flight .  rebooked, but please call me 9148445695",,2/18/2015 7:01,Needham,Atlantic Time (Canada),0
5.70E+17,negative,1,Customer Service Issue,0.3505,United,,Darquenloveli,,1, @ united it is highly unprofessional for you to overbook a flight by 12 seats  & feel that I should rearrange my schedule for your mismanagement,,2/23/2015 20:32,Texas,Central Time (US & Canada),0
5.70E+17,neutral,1,,,US Airways,,RockUrHumanity,,0, @ USAirways  &   @ AmericanAir :  1 flight Cancelled Flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents .  Thanks,,2/24/2015 5:36,East Coast/New England,Eastern Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,0.3647,American,,Fede_123,,0," @ AmericanAir I shared my experience several times  ( AA Ref # 1 - 2990176298 ) , but AA ' s response is senseless, weather was not the cause !  !  ! ",,2/24/2015 3:20,,,0
5.68E+17,positive,1,,,Virgin America,,WilsonJoshuaLee,,0, @ virginamerica awesome deals DAL - AUS for only  $ 39 each way !  ,,2/18/2015 7:06,"Dallas, TX",Central Time (US & Canada),1
5.69E+17,negative,1,Flight Attendant Complaints,0.65,United,,TimBouhour,,0," @ united has me  # stranded  ( weather NOT to blame )  .  1hr +  hold to speak to an agent that does not understand the concept of time zones, thanks ! ",,2/21/2015 13:52,"Raleigh, NC",,0
5.69E+17,negative,0.6523,Customer Service Issue,0.6523,US Airways,,sebastian_mcfox,,0, @ USAirways why cant Sapphire members reach anyone on the phone ? ,,2/21/2015 8:40,,,0
5.70E+17,negative,1,Late Flight,1,US Airways,,RishiKumar8,,0, @ USAirways have been waiting in an airplane for a total of 3 hours to take off between 2 flights today .  .  . this usually does not happen .  .  . ,,2/22/2015 20:45,,Quito,0
5.68E+17,neutral,1,,,Delta,,kbosspotter,,0, @ JetBlue is it true there is a new A320 livery and a new website .  .  .  ?  ! ,,2/18/2015 13:18,Logan International Airport,Atlantic Time (Canada),1
5.69E+17,negative,0.6458,Flight Booking Problems,0.6458,Delta,,BernardLeCroix,,0, @ JetBlue it was but obviously it was not linked as there is nothing there when I tried to book with it . ,,2/21/2015 12:44,"Providence, RI",Eastern Time (US & Canada),0
5.70E+17,positive,1,,,Virgin America,,jeffreymace01,,0, @ VirginAmerica  @ ladygaga  @ carrieunderwood  love all three but you really cannot beat the classics ! ,,2/23/2015 14:25,,,1
5.68E+17,negative,0.6838,Flight Booking Problems,0.6838,United,,dr_spencer,,0, @ united 16 days for one flight and 8 for the other  ( roundtrip )  . ,"[0.0, 0.0]",2/18/2015 10:44,Nicaragua,Central America,0
5.69E+17,negative,1,Customer Service Issue,1,Southwest,,RomanMedia,,0," @ SouthwestAir Been on hold over 90 minutes .  You can fly, but not answer the phone ? ",,2/21/2015 11:20,San Diego,,0
5.70E+17,neutral,0.6774,,,Delta,,KimMello3,,0, @ JetBlue  would love to go to Hawaii to visit pearl harbor . ,,2/23/2015 6:28,,,1
5.70E+17,negative,0.6722,Can't Tell,0.3443,United,,jkentakula,,0, @ united mobile apps need construction from the ground up for each OS category .   It is expensive to get right  . ,,2/24/2015 8:54,,,0
5.69E+17,negative,0.6688,Lost Luggage,0.3526,United,,NicoleRoundy,,0, @ united it is been booked into first class with curbside delivery 24 hours from now .  I am counting on it !   # TeamUSA,,2/21/2015 3:36,"Park City, UT",Mountain Time (US & Canada),0
5.70E+17,negative,0.6633,Flight Booking Problems,0.3634,United,,reccewife,,0, @ united but we are on All Nippon now  ( booked by United to replace the one we missed )  . ,,2/22/2015 15:40,"Kingston, Canada",Mountain Time (US & Canada),0
5.70E+17,neutral,0.679,,,United,,twohlix,,0, @ united done,,2/23/2015 13:31,"Washington, DC",Eastern Time (US & Canada),1
5.70E+17,negative,1,Late Flight,0.6572,American,,StaceyEWard,,0," @ AmericanAir long mait .  Repair wait at gate  -  Capt Said ""paperwork formality"" -  forced to check bag rudely - returning CC reader does not work",,2/23/2015 9:16,,,0
5.69E+17,negative,1,Cancelled Flight,1,United,,keithdunn,,0, @ united flight was Cancelled Flighted after the last opportunity to rebook us on other flights this evening passed . ,,2/21/2015 18:59,"arlington, va",Eastern Time (US & Canada),0
5.69E+17,negative,1,Late Flight,0.3594,United,,theoli_co,,0, @ united that is the reply ?  Lol hoping that at least the new plane was maintained before the flight .  ・E・E・E・E,,2/20/2015 9:53,"Newark, NJ",Central Time (US & Canada),0
5.68E+17,positive,1,,,United,,Jamie_Fisher886,,0, @ united thank you !  ・E・E・E・E,,2/17/2015 13:01,Glasgow,London,1
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,FalconjcJohn,,0, @ USAirways  # Wronganswer .  Talk is cheap .  Customer service is the action of making things right for the customer .   # fail again . ,,2/21/2015 21:09,,,0
5.70E+17,neutral,1,,,American,,TheByronCraig,,0, @ AmericanAir what is the status of flights for Tuesday out of Dallas ?  ? ,,2/22/2015 20:41,Dallas | Los Angeles,Central Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,United,,Kris_KAS,,0, @ united I have been told twice my issue has been resolved and twice it has not been .  And when I write an email it bounces ?  !   # worstservice,,2/23/2015 6:18,New York,,0
5.69E+17,negative,1,Customer Service Issue,0.6593,Delta,,MaliceDavericks,,0, @ JetBlue disappointed with the missed connection from ROC to SLC and no reimbursement even tho friend who is a pilot said it was due to ATC,,2/21/2015 17:03,"Rochester, NY",,0
5.70E+17,neutral,1,,,US Airways,,Marcusluft,,0, @ USAirways my wife left her phone on flight AWE474 on Friday February 20th upon landing in Minneapolis .  How can we get it back ?  Thanks ! ,,2/22/2015 14:39,"Thunder Bay, ON, Canada",Eastern Time (US & Canada),1
5.70E+17,negative,1,Can't Tell,0.6596,Southwest,,WhiteMule83,,0," @ SouthwestAir  @ fox8news Serious potential for a wanna get away commercial out of this debacle .   But for real, you should fire  @ Kristi_Capel",,2/23/2015 12:26,"Boston, MA",,0
5.69E+17,negative,1,Flight Attendant Complaints,0.6702,US Airways,,SweetingR,,0," @ USAirways the kind gentleman at the gate tells me to ""go left"" to get my hotel voucher at the ticket gate .  Took about 20min to get there",,2/20/2015 20:52,"Asheville, NC",Eastern Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,saragnyc,,0," @ usairways on hold for TWO HOURS now, pick up the PHONEEEEE",,2/22/2015 9:06,LOS ANGELES,Pacific Time (US & Canada),0
5.69E+17,positive,1,,,United,,darrylwalter,,0, @ united Leaving soon .  Thanks ! ,"[40.77395906, -73.8746932]",2/19/2015 17:54,"ﾃ・ET: 38.988512,-77.161145",Eastern Time (US & Canada),1
5.70E+17,neutral,0.6463,,0,American,,SXSEFoodCo,,0, @ AmericanAir can we get a status update on flight 1457 ?  Are we going to make it home tonight .  .  .  ? ,,2/22/2015 20:47,,,1
5.69E+17,positive,0.3579,,0,Virgin America,,miaerolinea,,0,・E・E・E・E RT  @ VirginAmerica :  You・E・Eve met your match .  Got status on another airline ?  Upgrade  (  + restr )  :   .  ,,2/21/2015 18:09,Worldwide,Caracas,1
5.68E+17,negative,1,Customer Service Issue,1,Delta,,alanbestnyc,,0, @ JetBlue How is it possible the only way to contact your fraud department is mailing a physical letter ?  No telephone ?  No email ?  REALLY ?  ? ,,2/19/2015 6:30,,Quito,0
5.70E+17,positive,1,,,Southwest,,MNTmoney91,,0, @ SouthwestAir constantly providing wonderful views and service !   # SouthwestLuv ,,2/22/2015 17:34,MINNESOTA,Eastern Time (US & Canada),1
5.70E+17,neutral,0.6477,,0,United,,Spencerklein,,0, @ united  .  .  . would be on the next flight to Hayden / steamboat,,2/22/2015 16:03,,Eastern Time (US & Canada),1
5.69E+17,neutral,0.6672,,,United,,BethRunsDisney,,0, @ united Yes .  About an hour after landing . ,,2/21/2015 17:05,NYC,Eastern Time (US & Canada),1
5.70E+17,negative,0.7148,Customer Service Issue,0.3889,American,,uneek1908,,0, @ AmericanAir I understand that but I am hoping I can rectify this in advance .  I would call but I am in AUH .  I just need my one checked bag . ,,2/23/2015 22:57,The Great State of TEXAS,Central Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,1,United,,leigh_emery,,0, @ united I hope so but I have received no help so far .  I have been on hold for more than an hour .  Can someone speak to me ? ,,2/20/2015 19:04,"Hoboken, NJ",Eastern Time (US & Canada),0
5.69E+17,negative,0.6644,Customer Service Issue,0.3428,US Airways,,RichieG99,,0, @ USAirways what is the holdup ?  Should I be looking for another flight ? ,,2/19/2015 13:48,new yorker stranded in PA,,0
5.70E+17,positive,0.6633,,,Delta,,jannasaurusrex,,0, @ JetBlue boarding the back of the airplane first .  Like a boss .   # sosmart  # jetblue  # frequentflyerappreciates  # alsoyayforsnacks,,2/24/2015 4:58,central mass,,1
5.70E+17,positive,0.6892,,0,American,,superyan,,0,Just got off the phone  @ AmericanAir customer service .  Only 8 minutes to get my issue resoled .  You guys are awesome . ,,2/24/2015 9:19,,,1
5.70E+17,negative,1,Flight Booking Problems,0.703,US Airways,,sfoosness,,0, @ USAirways No one answers your reservation phone line .  I need to book travel with a  companion certificate .  How do I get through ?  !  !  ! ,,2/22/2015 8:49,"Durham, NC",Atlantic Time (Canada),0
5.70E+17,neutral,1,,,US Airways,,meathead1974,,0, @ USAirways flight 1946 out of clt this morning .   It is snowing here .   Should i head out to the airport ? ,,2/24/2015 4:03,"Charlotte, NC",,1
5.68E+17,negative,1,Customer Service Issue,1,US Airways,,aakopel,,0, @ usairways I have called for 3 days and cannot get thru .  is there some secret method i can use that does not result in you hanging up on me ? ,,2/18/2015 5:51,"Indianapolis, IN, USA",Eastern Time (US & Canada),0
5.69E+17,negative,1,Damaged Luggage,0.6663,US Airways,,WTFloris,,0," @ USAirways Oh yes, because I had loads of time running to my connecting flight after you delayed me for about 90 minutes .  .  . ",,2/21/2015 1:54,Raxacoricofallapatorius,Amsterdam,0
5.69E+17,neutral,1,,,Southwest,,woman4lif,,0, @ SouthwestAir  I can go .   I want to badly !  !  !  !    I do not know how to DM .   Can I e - mail you ?    Help !  !  !   wmn4life @ hotmail . com,,2/20/2015 11:18,Northern UT,Mountain Time (US & Canada),1
5.70E+17,positive,1,,,American,,benkohl,,0, @ AmericanAir Flight attendant  # YeseniaHernandez provided excellent service among peculiar conditions throughout the day ・E・E・E  :  -  ) ,,2/22/2015 15:05,"Manhattan, Kansas",Central Time (US & Canada),1
5.69E+17,negative,1,Customer Service Issue,0.704,United,,L_Simmons,,0," @ united poor showing today, no assistance to passengers who mis connected due to maintenance and waiting for baggage",,2/21/2015 21:52,"Vancouver, BC",Eastern Time (US & Canada),0
5.69E+17,positive,1,,,Virgin America,,ninjasistah,,0, @ VirginAmerica thanks so much ! ,,2/21/2015 10:40,Massachusetts,Eastern Time (US & Canada),1
5.69E+17,negative,1,Flight Attendant Complaints,0.6556,United,,ZachAlpert,,0," @ united it is 9 : 56, and the desk attendant stated we would ""sit awhile"" until given the all clear .  Lack of communication seems to the norm . ",,2/21/2015 18:57,"Chicago, IL",Central Time (US & Canada),0
5.70E+17,neutral,0.6997,,0,American,,KiraMercedes_,,0, @ AmericanAir where do I look for cabin crew vacancies ? ,,2/22/2015 13:53,,London,1
5.70E+17,neutral,0.6464,,0,United,,Gouwerijn,,0," @ united question : are there onboad 110 volt outlets in all planes ?  If so, where ? ","[35.8056542, -78.786848]",2/23/2015 20:05,Alphen aan den Rijn,Amsterdam,1
5.68E+17,positive,0.6803,,0,Southwest,,DaxJeter,,0, @ SouthwestAir thanks do yall expect to be operational tomorrow out of Nashville ? ,,2/17/2015 7:53,"Nashville,TN",,1
5.70E+17,negative,0.6705,Can't Tell,0.3614,Virgin America,,MISSGJ,,0, @ VirginAmerica why are your first fares in May over three times more than other carriers when all seats are available to select ?  ?  ? ,,2/24/2015 8:55,,,0
5.70E+17,negative,0.6721,Customer Service Issue,0.3689,US Airways,,JoanEisenstodt,,0, @ USAirways Handled .  I found tkt on floor dropped by someone .  No way  -  I・E・Em in wheelchair  -  to get to podium . ,,2/22/2015 7:25,"Washington, DC",Eastern Time (US & Canada),0
5.70E+17,negative,1,Flight Booking Problems,0.6839,United,,Aero0729,,0," @ united bull crap .   I spent  $ 600 on a recent trip .   That is not small change .  I got 10,000 AA miles .   Would have only been 6600 UA",,2/22/2015 20:29,,,0
5.69E+17,positive,1,,,Southwest,,IrishRob95,,0, @ SouthwestAir FINALLY !   A Passbook option for the SWA App .  Thank you !  !  !  !  ! ,,2/22/2015 5:37,"Overland Park, KS",Eastern Time (US & Canada),1
5.69E+17,neutral,1,,,US Airways,,xspike21,,0, @ USAirways any chance of a travel advisory or DCA this weekend ? ,,2/20/2015 13:23,,Eastern Time (US & Canada),1
5.70E+17,neutral,0.6461,,,Southwest,,Strangeluvcraft,,0," @ southwestair,  kudos to your rep ""Patricia"" at gate B11 this Sunday morning at  # Chicago  # Midway  # MDW,・Eｦ ",,2/22/2015 21:21,,,1
5.69E+17,negative,1,Cancelled Flight,0.6653,Delta,,Who_Knows_Me1,,0, @ JetBlue bags hv been posted on board for flight424 on carsl 4 .  Now switched to carsl 5 .  It is comedic watching passengers run frm 1 to othr,"[40.64656067, -73.78334045]",2/19/2015 20:53,,,0
5.69E+17,negative,1,Late Flight,1,US Airways,,G_Will_Eye_Am,,0, @ USAirways delayed I am charlotte big surprise,,2/20/2015 8:28,,,0
5.70E+17,positive,1,,,Virgin America,,TheDuchessSF,,0," @ VirginAmerica  -  amazing customer  service, again !  ・E・E・E・E・E・E・E・E RaeAnn in SF  -  she is the best !   # customerservice  # virginamerica  # flying",,2/23/2015 7:50,Online,Pacific Time (US & Canada),1
5.70E+17,negative,0.6803,Can't Tell,0.6803,United,,CigarNate,,0, @ united at this point I made it home on my own . ,,2/23/2015 6:37,"Nashville, TN",Central Time (US & Canada),0
5.68E+17,positive,1,,,United,,LocalKyle,,0," @ united Flew ORD to Miami and back and  had great crew, service on both legs .  THANKS",,2/18/2015 8:46,Illinois,Central Time (US & Canada),1
5.70E+17,negative,1,Cancelled Flight,0.6548,American,,la_anne,,0, @ AmericanAir  @ Delta  @ JetBlue I am going to be stuck in Florida for 3 days because  @ SpiritAirlines would not hold my connecting flight to LGA,,2/22/2015 15:53,Global,,0
5.70E+17,neutral,1,,,US Airways,,peterfransson,,0," @ USAirways when AA gate supervisor 600117 was asked for his superiors name, response received was ""the CEO of  # AmericanAirlines""  # merger",,2/22/2015 12:54,Inter/Outer-Continental U.S.,Eastern Time (US & Canada),1
5.70E+17,negative,0.7087,Customer Service Issue,0.7087,Southwest,,johnmsanchez,,0, @ SouthwestAir fyi the link in your baggage incident email redirects to a 404 on mobile .  The link auto changes on mobile .  Desktop works fine . ,,2/22/2015 7:56,"Seattle, WA",Central Time (US & Canada),0
5.70E+17,negative,0.6679,Bad Flight,0.6679,US Airways,,Peakway3,,0," @ USAirways Raleigh to Chicago and no  # firstclass upgrade .  Must be flying AA  ' the screw USAir Elite, after we bailed them out '  Airline",,2/23/2015 3:31,North Carolina,,0
5.70E+17,neutral,1,,,American,,pbpinftworth,,0, @ americanair Yes to the iOS .  I am running iOS 8 . 1 . 3,,2/24/2015 10:05,"DFW, TX",Central Time (US & Canada),1
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,drKCfoot,,0, @ USAirways technical issues  =  inefficient computer triage system .  Personality /  compassion of operators  =  not .  Sad example of sad company . ,,2/20/2015 15:18,Philly,Eastern Time (US & Canada),0
5.68E+17,negative,0.6957,Bad Flight,0.3804,US Airways,,weezerandburnie,,0, @ USAirways she just did but really how drunk does someone have to be before you stop serving them,,2/17/2015 20:28,Belle MO,,0
5.70E+17,positive,0.6723,,,American,,Daphnewayans,,0, @ AmericanAir I wish I could remember all of their names ! ,,2/24/2015 6:13,Los Angeles,,1
5.70E+17,negative,1,Customer Service Issue,1,United,,BrittanyWolgast,,0, @ united Luckily I made my flights this time but was so disappointed with the lack of communication  :  ( ,,2/24/2015 3:51,,Central Time (US & Canada),0
5.69E+17,negative,1,Customer Service Issue,0.6644,United,,TaraNorden,,1, @ united Another terrible experience with United .  Discrimination .  Delays .  And no help from customer service  # united  # notimpressed,,2/20/2015 12:34,Chicago,Central Time (US & Canada),0
5.70E+17,negative,1,Can't Tell,0.6274,American,,ameliasaletan,,0, @ AmericanAir do not require us to memorize a five - word phrase and remember it after we hear another six million options,,2/23/2015 10:00,,Eastern Time (US & Canada),0
5.68E+17,neutral,1,,,Southwest,,bendayhoe,,0, @ SouthwestAir Hi there !  I just got my known traveler #  and would like to add it to a flight that I already purchased .  What is my best option ? ,,2/17/2015 12:17,"Santa Ana, California",Pacific Time (US & Canada),1
5.68E+17,negative,0.6919,Flight Booking Problems,0.3594,Southwest,,azcindy38,,0, @ SouthwestAir I fly SWA a lot  -  ALWAYS purchase EB and NEVER past A30 .  .  .  Rethinking the SWA process .   Very misleading . ,,2/18/2015 18:21,"Chandler, AZ ",Arizona,0
5.70E+17,positive,1,,,Delta,,raybomurphy,,0, @ JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter .  Excellent customer service and focus,,2/22/2015 15:39,,,1
5.70E+17,neutral,0.6554,,0,American,,derekc21,,0," @ AmericanAir  @ derekc21 , so what would be a file number that works , needs to be 10 characters , email me derek . austin @ century21 . ca  easier",,2/22/2015 17:15,"Innisfail, Alberta",Mountain Time (US & Canada),1
5.68E+17,negative,1,Cancelled Flight,0.6316,Delta,,Old_bauer,,0, @ JetBlue Cancelled Flightling tickets for 3 best friends going on vacation and never told us  # jetblue  # fixthis  # ripoff  @ ZKatcher  @ bretharold,,2/19/2015 7:49,,Eastern Time (US & Canada),0
5.69E+17,positive,1,,,Virgin America,,lexiesalas,,0, @ VirginAmerica thanks ! ,,2/21/2015 16:50,BAYAREA・E・E・E・Eｸ・ENYC,Pacific Time (US & Canada),1
5.70E+17,positive,0.6713,,,American,,MJS_23,,0, @ AmericanAir All of the nicest people in the world work at Admiral ' s clubs .  Gladys in San Juan es mi Amiga,,2/23/2015 11:24,Chicago,Central Time (US & Canada),1
5.70E+17,neutral,0.663,,0,United,,F_U_ng,,0," @ united Kewl .  Will also let them know the overhead bin over my row was ""Inop"" .  I love a good abbreve . ",,2/24/2015 10:09,Los Angeles,Pacific Time (US & Canada),1
5.69E+17,positive,1,,,Southwest,,DianeFerraro,,0, @ SouthwestAir flt 3867 crew   # OrangeCounty to  # Denver is The  # BEST !  Weather delay but pilots just invited the kids to see the cockpit !   # luv,"[33.6839241, -117.8607358]",2/21/2015 7:45,"Los Angeles, California",Pacific Time (US & Canada),1
5.68E+17,negative,1,Late Flight,1,US Airways,,sethdpowers,,0, @ USAirways 325 minute delay  -  this is absurd .  Feel free to provide credits .  .  .  ,,2/17/2015 21:47,,,0
5.68E+17,negative,1,Customer Service Issue,1,United,,Astonvillausa,,0," @ united   sent DM last week, re :  suit regarding your error .  No response was given .  Please Answer DM or tell me who to send suit to .  .  .  . ",,2/18/2015 14:31,"Chicago, Illinois ",Central Time (US & Canada),0
5.70E+17,positive,1,,,United,,CaseyWoodTV,,0, @ united you too ! ,,2/23/2015 20:49,,Eastern Time (US & Canada),1
5.69E+17,positive,1,,,Southwest,,itsjessme_,,0, @ SouthwestAir My boyfriend and I have LOVED  @ Imaginedragons since 2009  &  it would be so awesome to go to Vegas event .  Any way you can help ? ,,2/19/2015 12:08,,Alaska,1
5.70E+17,negative,0.655,Flight Booking Problems,0.3352,American,,Active_Aly,,0," @ AmericanAir  @ Active_Aly thx .  We have already been on the iberia website, and seat reservation is unavailable .  Hopefully we can call them . ","[25.8058716, -80.1255332]",2/23/2015 4:48,"London, England",Eastern Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,1,United,,patlee,,0," @ united Actually, the flight was just Cancelled Flightled !  ","[0.0, 0.0]",2/22/2015 22:28,"Bay Area, CA",Pacific Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,1,American,,melindaeasley,,0, @ AmericanAir two Cancelled Flightled LGA flights .  Both by  @ Delta took off .  Looks like I have a new carrier  @ Delta ! ,"[35.87658269, -78.79254351]",2/23/2015 16:27,Manhattan ,Eastern Time (US & Canada),0
